case,duration_s,shadow_t_s,overtake_t_s,pass_t_s,Delta_t_pass_s,min_Delta_s_m,max_abs_Delta_n_m,max_V_mps,mean_V_mps,mean_opp_V_mps,rms_e_l_m,rms_e_v_mps,max_abs_ax_mps2,max_abs_ay_mps2,Gamma_start,Gamma_end,Gamma_gain,q_side_mean
2.0,4.31578254699707,0.76772141456604,3.218385696411133,4.347180366516113,1.1287946701049805,-0.47969548399987616,5.9781292586848895,73.0997085571289,71.16446608797126,57.84951158083847,0.01971827350000816,0.2551822111995848,5.164835453033447,6.504063606262207,-0.9680194755100698,0.4090471411471198,1.3770666166571897,0.9413135303269833
5.0,11.315884351730347,0.39220404624938965,2.6070282459259033,11.237231254577637,8.630203008651733,-0.8415542520001509,7.141103120480622,65.8283462524414,26.135362417801566,21.026226479469372,0.05125107960988205,1.819951240943569,30.9337158203125,21.890209197998047,-1.1540577637642473,0.5984109094207883,1.7524686731850356,0.9859053819075875
